,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll
123,5,5,5,5,5,5,5,5,5,5,0,1,0,0,0,6,0,0,0,0,16,10,14,11,23,11,27,21,19,17,,,,,,,,,,
124,5,5,5,5,5,4,5,5,5,5,0,1,0,0,0,6,1,0,0,0,16,10,14,11,23,11,16,21,19,17,,,,,,-11055.0,,,-5095.0,
125,5,5,5,5,5,4,5,5,5,5,0,1,0,0,0,6,1,0,0,0,16,10,14,11,13,22,16,11,29,17,-5080.0,,-4070.0,-5055.0,,,,,,
126,5,5,5,5,5,4,5,5,5,5,0,1,0,0,0,6,1,0,0,0,21,10,27,26,13,22,16,11,29,17,,-6050.0,,,,,,,,
127,5,5,5,5,5,4,5,5,5,5,0,1,0,0,0,1,1,0,0,0,21,14,27,26,13,17,16,11,19,17,,,,,,,-6080.0,,,
128,5,5,5,5,5,4,5,5,5,5,0,1,0,0,0,1,1,0,0,0,11,14,17,16,13,17,21,11,19,17,,,,,,,,,,
129,5,5,5,5,5,4,5,5,5,5,0,0,0,0,0,1,1,0,0,0,11,5,17,16,13,17,21,11,19,17,,,,,-4065.0,,,-4055.0,,
130,5,5,5,5,5,4,5,5,5,5,0,0,0,0,0,1,1,0,0,0,11,5,17,16,27,17,11,21,19,17,,,,,,,,,,-5085.0
131,5,5,5,5,5,4,5,5,5,5,0,0,0,0,0,1,1,0,0,0,11,5,17,16,27,17,11,21,19,22,-5055.0,,,,,,,,-4095.0,
132,5,5,5,6,5,4,5,5,5,5,0,0,0,0,0,1,1,0,0,0,26,5,17,16,17,17,11,11,29,22,,,-4085.0,-4080.0,,,,,,
133,5,11,5,6,5,5,5,5,5,5,0,0,0,0,0,1,1,0,0,0,26,5,23,20,17,17,11,11,29,12,,-5025.0,,,,-5085.0,,,,
134,5,11,5,6,5,5,5,5,5,5,0,0,0,0,0,1,1,0,0,0,16,16,23,20,17,25,11,11,19,12,,,,,,,,-5055.0,,
135,5,11,5,6,4,5,5,5,5,5,0,0,0,0,0,1,1,0,0,0,16,16,13,10,17,25,11,22,19,12,,,,,-5085.0,,-5055.0,,,
136,5,11,5,6,4,5,5,5,5,5,0,0,0,0,0,0,1,0,0,0,16,16,13,10,28,16,20,22,19,12,,,,,,,,,,-4060.0
137,5,8,5,5,4,5,5,5,5,5,0,0,0,0,0,0,1,0,0,0,16,6,13,10,28,16,20,12,19,20,-5080.0,-8030.0,,-6050.0,,,,,-5095.0,
138,5,8,5,5,4,5,5,5,5,5,0,0,0,0,0,0,1,0,0,0,21,22,13,24,18,16,10,12,29,20,,,,,,,,,,
139,5,8,5,5,4,5,5,5,5,5,0,0,0,0,0,0,1,0,0,0,21,22,13,24,18,16,10,12,29,10,,,-5065.0,,,,,,,
140,5,8,5,5,4,6,5,5,5,5,0,0,0,0,0,0,1,0,0,0,11,22,26,14,18,16,10,12,19,10,,,,,,-5080.0,-6050.0,,,
141,5,8,5,5,4,6,5,4,5,5,0,0,0,0,0,0,1,0,0,0,11,12,26,14,18,29,23,12,19,10,,,,,,,,-4060.0,,
142,5,8,5,5,4,6,5,4,5,6,0,0,0,0,0,0,1,0,0,0,11,12,16,14,18,29,23,29,19,10,,,,,,,,,,-4050.0
143,5,4,5,5,4,6,5,4,5,6,0,0,0,0,0,0,0,0,0,0,11,12,16,14,18,19,14,29,19,28,,-7060.0,,,,,,,,
144,5,4,5,5,6,6,5,4,5,6,0,0,0,0,0,0,0,0,0,0,11,29,16,14,18,19,14,19,19,28,-5055.0,,,,-3090.0,,,,,
145,5,4,5,5,6,6,5,4,5,6,0,0,0,0,0,0,0,0,0,0,26,29,16,14,28,19,14,19,19,18,,,-5080.0,-4070.0,,,,,-5095.0,
146,5,4,5,5,6,4,5,4,5,6,0,2,0,0,0,0,0,0,0,0,26,17,20,25,28,19,14,19,29,18,,,,,,-6095.0,,,,
147,5,4,5,5,6,4,4,4,5,6,0,2,0,0,2,0,0,0,0,0,16,17,20,25,16,29,14,19,29,18,,,,,,,-5070.0,,,-6090.0
148,5,4,5,5,6,4,4,6,5,6,0,2,0,0,2,0,0,0,0,0,16,17,10,15,16,29,26,19,19,18,,,,,,,,-3095.0,,
149,5,4,5,5,5,4,4,6,5,6,0,2,0,0,2,0,0,0,0,0,16,17,10,15,16,19,26,29,19,18,,,,,-7080.0,,,,,
150,5,4,5,5,5,4,4,6,5,6,0,2,0,0,2,0,1,0,0,0,16,17,10,15,20,19,15,29,19,8,,,,,,,,,,
151,5,5,5,5,5,4,4,6,5,6,0,2,0,0,2,0,1,7,0,0,16,17,10,15,20,19,15,12,19,8,-5080.0,-6085.0,,,,,,,-4095.0,
152,5,5,3,5,5,4,4,6,5,6,0,2,0,0,0,0,1,7,0,0,21,19,10,15,12,19,15,12,29,8,,,-5050.0,,,,,,,
153,5,5,3,5,5,4,4,7,5,6,0,2,0,0,0,0,1,7,0,0,21,19,26,15,12,19,15,12,29,8,,,,-5075.0,,,,-13060.0,,
154,5,5,3,5,5,4,4,7,5,6,0,0,0,0,0,0,1,7,0,0,11,11,26,22,12,19,15,15,19,8,,,,,,,,,,
155,5,5,3,5,5,4,8,7,5,5,0,0,0,0,0,0,1,7,0,0,11,11,16,22,12,19,15,15,19,8,,,,,,,-4075.0,,,-6040.0
156,5,5,3,5,6,5,8,7,5,5,0,0,0,0,0,0,1,0,0,0,11,11,16,12,12,19,20,12,19,29,,,,,-4060.0,-4095.0,,,,
