,meanReorderPoints,node1InventoryMeans,node0InventoryMeans,rewardMeans
0,4.003996003996004,0.006711409395973154,10.906040268456376,-4390.10067114094
1,4.003996003996004,0.04054054054054054,11.905405405405405,-4444.6621621621625
2,4.00999000999001,0.006802721088435374,10.92517006802721,-4904.965986394558
3,3.00999000999001,0.035211267605633804,12.880281690140846,-7775.669014084507
4,3.996003996003996,0.0,7.977941176470588,-12606.066176470587
5,4.00999000999001,1.0,12.899328859060402,-5742.3489932885905
6,3.995004995004995,0.020134228187919462,12.906040268456376,-4393.3892617449665
7,4.003996003996004,2.48993288590604,11.912751677852349,-7428.6912751677855
8,3.012987012987013,1.9606299212598426,8.976377952755906,-22556.69291338583
9,4.011988011988012,1.143835616438356,10.273972602739725,-7126.712328767123
