,meanReorderPoints,node1InventoryMeans,node0InventoryMeans,rewardMeans
0,1.063936063936064,12.513513513513514,0.20270270270270271,-853.75
1,1.050949050949051,12.006622516556291,0.019867549668874173,-821.6225165562914
2,0.7682317682317682,12.267123287671232,0.0,-5465.445205479452
3,1.0679320679320679,11.020134228187919,0.026845637583892617,-833.6241610738255
4,0.975024975024975,12.881578947368421,0.15789473684210525,-2406.875
5,1.0739260739260739,11.263157894736842,0.19078947368421054,-898.6842105263158
6,1.011988011988012,10.706666666666667,0.006666666666666667,-720.2
7,1.0159840159840159,12.079470198675496,0.0,-769.0066225165563
8,1.0709290709290709,11.81578947368421,0.15789473684210525,-875.0328947368421
9,1.040959040959041,12.788079470198676,0.013245033112582781,-818.9072847682119
