,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll
34,4,4,4,3,4,4,4,4,3,4,0,1,0,0,0,1,0,3,2,0,21,12,11,13,8,23,13,22,19,20,,-4060.0,,-13065.0,,,,,,
35,4,4,4,3,4,4,4,4,3,4,0,1,0,0,0,1,0,3,2,0,11,22,11,23,8,13,13,22,19,20,,,,,-24040.0,,,,,
36,4,4,4,3,4,4,4,4,3,4,0,1,0,0,0,1,0,2,2,2,11,22,11,23,18,13,13,13,9,8,,,,,,,,,,
37,4,4,4,3,4,4,4,4,3,4,0,1,0,0,0,1,0,2,2,2,11,12,11,13,18,13,13,13,9,8,,,,,,,,,,
38,4,4,4,3,4,4,4,4,3,4,0,1,0,0,0,1,0,2,2,2,11,12,11,13,18,13,13,13,9,8,-4055.0,,-3055.0,,,-4065.0,-4065.0,,,
39,4,4,4,3,4,4,4,4,3,4,0,1,0,0,0,1,0,2,2,2,21,12,21,13,8,23,23,13,9,8,,,,,,,,-15065.0,-45045.0,
40,4,4,4,3,4,4,4,4,3,4,0,1,0,0,0,1,0,2,2,2,21,12,21,13,8,23,23,22,19,8,,,,,,,,,,-5040.0
41,4,4,4,3,4,4,4,4,3,4,0,1,0,0,0,1,0,2,2,2,11,12,11,13,8,13,13,22,19,21,,-15060.0,,-3065.0,,,,,,
42,4,4,4,3,4,4,4,4,3,4,0,1,0,0,0,1,0,3,2,2,11,22,11,23,8,13,13,11,19,21,,,,,-4040.0,,,,,
43,4,4,4,3,4,4,4,4,3,4,0,1,0,0,0,1,0,3,2,2,11,22,11,23,18,13,13,11,9,21,,,,,,,,,,
44,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,1,11,13,11,13,18,13,13,11,9,12,-4055.0,,,,,,-4065.0,,,
45,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,1,21,13,11,13,18,13,23,11,9,12,,,-3055.0,,,,,-17055.0,,
46,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,1,21,13,21,13,8,13,23,22,9,12,,,,,,-5065.0,,,,
47,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,1,11,13,21,13,8,23,13,22,9,12,,-3065.0,,-13065.0,,,,,,-15060.0
48,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,1,11,22,11,23,8,23,13,13,9,20,,,,,-4040.0,,,,-15045.0,
49,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,1,11,22,11,23,18,13,13,13,19,20,,,,,,,,,,
50,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,2,11,12,11,13,18,13,13,13,19,9,-4055.0,,,,,,-4065.0,,,
51,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,2,21,12,11,13,18,13,23,13,19,9,,,,,,,,-6065.0,,
52,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,2,21,12,11,13,8,13,23,22,9,9,,,-4055.0,,,,,,,
53,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,2,11,12,21,13,8,13,13,22,9,9,,-3060.0,,,,-5065.0,,,,
54,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,2,11,22,21,13,8,23,13,11,9,9,,,,,,,,,,-6045.0
55,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,2,11,22,11,13,8,23,13,11,9,20,,,,-3065.0,-14040.0,,,,,
56,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,2,11,12,11,23,18,13,13,11,9,20,-4055.0,,,,,,-4065.0,,-25045.0,
57,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,0,21,12,11,23,18,13,23,11,19,12,,,,,,,,,,
58,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,0,21,12,11,13,18,13,23,11,19,12,,,,,,,,,,
59,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,0,11,12,11,13,8,13,13,11,19,12,,,-4055.0,,,,,-6055.0,,
60,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,0,11,12,21,13,8,13,13,22,9,12,,-4060.0,,,,,,,,-4060.0
61,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,3,2,0,11,22,21,13,8,13,13,22,9,20,,,,-13065.0,,-5065.0,,,,
62,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,0,11,22,11,23,8,23,13,13,9,20,,,,,-14040.0,,,,,
63,4,4,4,3,4,4,4,4,3,4,0,0,0,0,0,1,0,2,2,2,11,12,11,23,18,23,13,13,9,8,-3055.0,,,,,,-3065.0,,,
