,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll
148,4,3,0,4,6,4,4,4,6,4,0,0,2,0,1,0,0,0,0,0,15,22,11,11,16,22,10,13,18,12,-6075.0,,,,,,,,,
149,4,3,0,4,4,4,4,4,6,4,0,0,2,0,1,0,0,0,1,0,25,12,11,11,16,22,10,13,7,12,,,,,-27080.0,,-4050.0,-4065.0,,-24060.0
150,4,3,0,4,4,4,4,4,4,4,0,0,2,0,1,0,0,0,1,0,25,12,11,11,20,12,26,29,7,21,,,,-4055.0,,,,,-7035.0,
151,4,3,7,4,4,4,4,4,4,4,3,0,2,0,1,0,0,0,1,0,12,12,11,21,20,12,26,29,27,21,,,-2055.0,,,,,,,
152,4,4,7,4,4,5,4,4,4,4,3,0,2,0,0,0,0,0,1,0,12,12,22,21,11,12,16,19,27,11,,-2060.0,,,,-4060.0,,,,
153,4,4,7,4,4,5,4,4,4,4,3,0,2,0,0,0,0,0,1,0,12,29,22,11,11,23,16,19,27,11,,,,,,,,,,
154,7,4,7,4,4,5,4,4,4,4,3,0,2,0,0,0,0,0,0,0,12,29,12,11,11,23,16,19,18,11,-7060.0,,,,,,-4080.0,-4095.0,,-4055.0
155,7,4,3,4,2,5,4,4,4,4,3,0,2,0,0,0,0,0,0,0,12,19,12,11,11,13,24,21,18,23,,,-48060.0,-4055.0,-4055.0,,,,,
156,7,4,3,4,2,5,4,4,10,4,3,0,2,0,0,0,0,0,0,0,12,19,22,21,29,13,24,21,18,23,,,,,,,,,-4090.0,
157,7,7,3,4,2,6,4,4,10,4,0,0,2,0,0,0,0,0,0,0,5,19,22,21,29,13,14,11,18,13,,-24095.0,,,,-4065.0,,,,
158,5,7,3,4,2,6,4,4,10,4,0,0,2,0,0,0,0,0,0,0,5,19,12,11,19,17,14,11,18,13,-6025.0,,,,,,,,,
159,5,7,3,4,2,6,4,4,4,4,0,0,2,0,0,0,0,0,0,0,25,19,12,11,19,17,14,11,8,13,,,,,,,-4070.0,-4055.0,-8040.0,-4065.0
160,5,7,3,4,2,6,4,4,4,4,0,0,2,0,0,0,0,0,0,0,25,9,12,11,19,7,20,23,25,26,,,,-4055.0,,,,,,
161,5,6,3,4,5,6,4,4,4,4,0,0,2,0,0,0,0,0,0,0,25,9,12,21,19,7,20,23,25,26,,-6045.0,,,-2095.0,-6035.0,,,,
162,5,6,5,4,5,6,4,4,4,4,0,0,2,0,0,0,0,0,0,0,15,22,12,21,25,13,10,13,25,16,,,-4060.0,,,,,,,
163,5,6,5,4,5,6,4,4,4,4,0,0,2,0,0,0,0,0,2,0,15,22,28,11,25,13,10,13,13,16,,,,,,,,,,
164,6,6,5,4,5,6,4,4,4,3,0,0,2,0,0,0,0,0,2,0,15,22,28,11,15,13,10,13,13,16,-4075.0,,,,,,-4050.0,-4065.0,,-4080.0
165,6,6,5,4,5,6,4,4,4,3,0,0,1,0,0,0,0,0,2,0,25,12,19,11,15,3,26,29,13,25,,,,-4055.0,,,,,,
166,6,4,5,4,4,7,4,4,5,3,0,0,1,0,0,0,0,0,2,0,25,12,19,21,15,3,26,29,13,25,,-6060.0,,,-24075.0,-6015.0,,,-6065.0,
167,6,4,5,4,4,7,4,4,5,3,0,0,1,0,0,0,0,0,2,0,15,27,19,21,28,28,16,19,27,15,,,-25095.0,,,,,,,
168,4,4,5,4,4,7,4,4,5,3,0,0,1,0,0,0,0,0,2,0,15,27,27,11,28,28,16,19,27,15,-6075.0,,,,,,,,,
169,4,4,5,4,4,7,4,4,5,3,0,1,1,0,0,0,0,0,1,0,25,16,27,11,18,28,16,19,18,15,,,,,,,-4080.0,-4095.0,,
170,4,4,5,4,4,7,4,4,5,4,0,1,0,0,0,0,0,0,1,0,25,16,18,11,18,18,24,21,18,15,,,,-4055.0,,,,,,-2075.0
171,4,4,5,4,3,5,4,4,4,4,3,1,0,0,0,0,0,0,1,0,12,16,18,21,18,18,24,21,18,22,,,,,-4090.0,-6090.0,,,-5090.0,
172,4,6,5,4,3,5,4,4,4,4,3,1,0,0,0,0,0,0,1,0,12,16,18,21,22,25,14,11,28,22,,-5080.0,-4090.0,,,,,,,
173,4,6,5,4,3,5,4,4,4,4,3,1,0,0,0,0,0,0,1,0,12,16,28,11,22,25,14,11,28,12,,,,,,,,,,
174,7,6,5,4,3,5,4,4,4,4,3,1,0,0,1,2,0,0,0,0,12,16,28,11,11,13,14,11,19,12,-7060.0,,,,,,-4070.0,-4055.0,,
175,7,6,5,4,3,5,4,4,4,4,3,0,1,0,1,2,0,0,0,0,12,7,17,11,11,13,20,23,19,12,,,,-4055.0,,,,,,-24060.0
176,7,4,5,4,3,5,4,4,2,4,3,0,1,0,1,2,0,0,0,0,12,7,17,21,11,13,20,23,19,21,,-6035.0,,,,,,,-4095.0,
177,7,4,5,4,11,7,4,4,2,4,0,0,1,0,1,2,0,0,0,0,5,26,17,21,11,13,10,13,27,21,,,-5085.0,,-3055.0,-6065.0,,,,
178,5,4,5,4,11,7,4,4,2,4,0,0,1,0,1,2,0,0,0,0,5,26,23,11,28,14,10,13,27,11,-6025.0,,,,,,,,,
179,5,4,5,4,11,7,4,4,2,4,0,0,1,0,1,2,0,0,0,0,25,26,23,11,28,14,10,13,17,11,,,,,,,-4050.0,-4065.0,,
180,5,4,5,4,4,7,4,4,2,4,0,3,2,0,0,0,0,0,0,0,25,13,12,11,19,6,26,29,17,11,,,,-4055.0,-28095.0,,,,,-4055.0
181,5,4,5,4,4,4,4,4,2,4,0,3,2,0,0,0,0,0,0,0,25,13,12,21,22,6,26,29,17,23,,,,,,-6030.0,,,,
182,5,4,12,4,4,4,4,4,10,4,0,3,2,0,0,0,0,0,0,0,15,13,12,21,22,10,16,19,17,23,,-7065.0,-6060.0,,,,,,-2085.0,
183,5,4,12,4,4,4,4,4,10,4,0,3,2,0,1,0,0,0,0,0,15,20,12,11,11,10,16,19,17,13,,,,,,,,,,
184,6,4,12,4,4,4,4,4,10,4,0,3,2,0,1,0,0,0,0,0,15,20,12,11,11,10,16,19,17,13,-4075.0,,,,,,-4080.0,-4095.0,,
185,6,4,0,4,4,4,4,4,2,4,0,0,0,0,1,0,0,0,0,0,25,13,4,11,11,0,24,21,7,13,,,-8020.0,-4055.0,,,,,-28035.0,-4065.0
186,6,4,0,4,4,4,4,4,2,4,0,0,0,0,1,0,0,0,0,0,25,13,23,21,11,0,24,21,15,26,,,,,,,,,,
187,6,4,0,4,4,4,4,4,2,4,0,0,0,0,1,0,0,0,0,0,15,13,23,21,11,0,14,11,15,26,,-4065.0,,,-5055.0,-4000.0,,,,
188,4,4,0,4,4,4,4,4,2,4,0,0,0,0,1,0,0,0,0,0,15,24,23,11,28,27,14,11,15,16,-6075.0,,,,,,,,,
189,4,4,0,4,4,4,4,4,2,4,0,0,2,0,1,0,0,0,1,0,25,24,11,11,28,27,14,11,4,16,,,,,,,-4070.0,-4055.0,,
190,4,4,0,4,4,4,4,4,2,3,0,0,2,0,0,0,0,0,1,0,25,14,11,11,19,27,20,23,4,16,,,,-4055.0,,,,,,-4080.0
191,4,4,0,4,4,4,4,4,2,3,3,0,2,0,0,0,0,0,1,0,12,14,11,21,19,17,20,23,4,25,,,,,,,,,,
192,4,3,0,4,4,4,4,4,2,3,3,0,2,0,0,0,0,0,1,0,12,14,11,21,19,17,10,13,4,25,,-4070.0,,,-4095.0,,,,,
193,4,3,0,4,4,4,4,4,9,3,3,0,2,0,0,0,0,0,1,0,12,22,11,11,27,17,10,13,4,15,,,,,,-24085.0,,,-3020.0,
194,7,3,7,4,4,4,4,4,9,3,3,0,2,0,0,0,0,0,1,0,12,22,11,11,27,22,10,13,13,15,-7060.0,,-2055.0,,,,-4050.0,-4065.0,,
195,7,3,7,4,4,4,4,4,9,3,3,0,2,0,1,0,0,0,1,0,12,12,22,11,16,22,26,29,13,15,,,,-4055.0,,,,,,
196,7,3,7,4,4,4,4,4,9,4,3,0,2,0,1,0,0,0,1,0,12,12,22,21,16,12,26,29,13,15,,,,,,,,,,-2075.0
197,7,3,7,4,7,4,4,4,3,4,0,0,2,0,1,0,0,0,4,0,5,12,12,21,16,12,16,19,0,22,,,,,-5080.0,,,,-52000.0,
198,5,4,3,4,7,5,4,4,3,4,0,0,2,0,1,0,0,0,4,0,5,12,12,11,24,12,16,19,17,22,-6025.0,-2060.0,-48060.0,,,-4060.0,,,,
199,5,4,3,4,7,5,4,4,3,4,0,0,2,0,1,0,0,0,4,0,25,29,22,11,24,23,16,19,17,12,,,,,,,-4080.0,-4095.0,,
200,5,4,3,4,7,5,4,4,3,4,0,0,2,0,1,0,0,0,4,0,25,29,22,11,14,23,24,21,17,12,,,,-4055.0,,,,,,
201,5,4,3,4,4,5,4,4,3,4,0,0,2,0,1,0,0,0,2,0,25,19,12,21,14,13,24,21,9,12,,,,,-7070.0,,,,,-24060.0
202,5,4,3,4,4,5,4,4,3,4,0,0,2,0,1,0,0,0,2,0,15,19,12,21,27,13,14,11,9,21,,,,,,,,,,
203,5,7,3,4,4,6,4,4,3,4,0,0,2,0,1,0,0,0,2,0,15,19,12,11,27,13,14,11,9,21,,-24095.0,,,,-4065.0,,,,
204,6,7,3,4,4,6,4,4,3,4,0,0,2,0,1,0,0,0,2,0,15,19,12,11,17,17,14,11,9,11,-4075.0,,,,,,-4070.0,-4055.0,,
205,6,7,5,4,4,6,4,4,1,4,0,0,2,0,1,0,0,0,2,0,25,19,12,11,17,17,20,23,9,11,,,-4060.0,-4055.0,,,,,-4045.0,
206,6,7,5,4,4,6,4,4,1,4,0,0,2,0,1,0,0,0,2,0,25,9,28,21,17,7,20,23,22,11,,,,,,,,,,-4055.0
207,6,6,5,4,6,6,4,4,1,4,0,0,2,0,1,0,0,0,2,0,15,9,28,21,17,7,10,13,22,23,,-6045.0,,,-5085.0,-6035.0,,,,
208,4,6,5,4,6,6,4,4,1,4,0,0,1,0,1,0,0,0,0,0,15,22,19,11,17,13,10,13,14,23,-6075.0,,,,,,,,,
209,4,6,5,4,6,6,4,4,1,4,0,0,1,0,1,0,0,0,0,0,25,22,19,11,17,13,10,13,14,13,,,,,,,-4050.0,-4065.0,,
210,4,6,5,4,6,6,4,4,1,4,0,0,1,0,1,0,0,0,0,0,25,22,19,11,7,13,26,29,14,13,,,-25095.0,-4055.0,,,,,,
211,4,6,5,4,2,6,4,4,1,4,3,0,1,0,1,0,0,0,0,0,12,12,27,21,7,3,26,29,14,13,,,,,-7035.0,,,,,-4065.0
212,4,4,5,4,2,7,4,4,4,4,3,0,1,0,1,0,0,0,0,0,12,12,27,21,23,3,16,19,14,26,,-6060.0,,,,-6015.0,,,-20070.0,
213,4,4,5,4,2,7,4,4,4,4,3,0,0,0,1,0,0,0,0,0,12,27,18,11,23,28,16,19,21,26,,,,,,,,,,
214,7,4,5,4,2,7,4,4,4,4,3,0,0,0,1,0,0,0,0,0,12,27,18,11,23,28,16,19,21,16,-7060.0,,,,,,-4080.0,-4095.0,,
215,7,4,5,4,2,7,4,4,4,4,3,1,0,0,1,0,0,0,0,0,12,16,18,11,13,28,24,21,11,16,,,-4090.0,-4055.0,,,,,,
216,7,4,5,4,2,7,4,4,4,3,3,1,0,0,1,0,0,0,0,0,12,16,28,21,13,18,24,21,11,16,,,,,,,,,,-4080.0
217,7,4,5,4,2,5,4,4,6,3,0,1,0,0,1,0,0,0,0,0,5,16,28,21,13,18,14,11,11,25,,,,,,-6090.0,,,-44055.0,
218,5,6,5,4,6,5,4,4,6,3,0,1,1,0,1,0,0,0,0,0,5,16,17,11,13,25,14,11,18,25,-6025.0,-5080.0,,,-3065.0,,,,,
219,5,6,5,4,6,5,4,4,6,3,0,1,1,0,1,0,0,0,0,0,25,16,17,11,26,25,14,11,18,15,,,,,,,-4070.0,-4055.0,,
220,5,6,5,4,6,5,4,4,6,3,0,1,1,0,1,2,0,0,1,0,25,16,17,11,26,13,20,23,7,15,,,-5085.0,-4055.0,,,,,,
221,5,6,5,4,6,5,4,4,4,3,0,0,1,0,1,2,0,0,1,0,25,7,23,21,16,13,20,23,7,15,,,,,,,,,-7035.0,
222,5,4,5,4,4,5,4,4,4,4,0,0,1,0,1,2,0,0,1,0,15,7,23,21,16,13,10,13,27,15,,-6035.0,,,-27080.0,,,,,-2075.0
223,5,4,5,4,4,7,4,4,4,4,0,0,2,0,1,2,0,0,1,0,15,26,12,11,20,13,10,13,27,22,,,,,,-6065.0,,,,
224,6,4,5,4,4,7,4,4,4,4,0,0,2,0,1,2,0,0,1,0,15,26,12,11,20,14,10,13,27,22,-4075.0,,,,,,-4050.0,-4065.0,,
225,6,4,12,4,4,7,4,4,4,4,0,0,2,0,0,2,0,0,0,0,25,26,12,11,11,14,26,29,18,12,,,-6060.0,-4055.0,,,,,,
226,6,4,12,4,4,7,4,4,4,4,0,3,2,0,0,0,0,0,0,0,25,13,12,21,11,6,26,29,18,12,,,,,,,,,,
227,6,4,12,4,4,4,4,4,10,4,0,3,2,0,0,0,0,0,0,0,15,13,12,21,11,6,16,19,18,12,,,,,,-6030.0,,,-4090.0,-24060.0
228,4,4,0,4,2,4,4,4,10,4,0,3,0,0,0,0,0,0,0,0,15,13,4,11,11,10,16,19,18,21,-6075.0,-7065.0,-8020.0,,-4055.0,,,,,
229,4,4,0,4,2,4,4,4,10,4,0,3,0,0,0,0,0,0,0,0,25,20,23,11,29,10,16,19,18,21,,,,,,,-4080.0,-4095.0,,
230,4,4,0,4,2,4,4,4,4,4,0,3,0,0,0,0,0,0,0,0,25,20,23,11,29,10,24,21,8,11,,,,-4055.0,,,,,-8040.0,
231,4,4,0,4,2,4,4,4,4,4,3,0,0,0,0,0,0,0,0,0,12,13,23,21,19,0,24,21,25,11,,,,,,,,,,
232,4,4,0,4,2,4,4,4,4,4,3,0,2,0,0,0,0,0,0,0,12,13,11,21,19,0,14,11,25,11,,,,,,,,,,-4055.0
233,4,4,0,4,2,4,4,4,4,4,3,0,2,0,0,0,0,0,0,0,12,13,11,11,19,0,14,11,25,23,,-4065.0,,,,-4000.0,,,,
234,7,4,0,4,5,4,4,4,4,4,3,0,2,0,0,0,0,0,2,0,12,24,11,11,19,27,14,11,13,23,-7060.0,,,,-2095.0,,-4070.0,-4055.0,,
235,7,4,0,4,5,4,4,4,4,4,3,0,2,0,0,0,0,0,2,0,12,24,11,11,25,27,20,23,13,13,,,,-4055.0,,,,,,
236,7,4,0,4,5,4,4,4,4,4,3,0,2,0,0,0,0,0,2,0,12,14,11,21,25,27,20,23,13,13,,,,,,,,,,
237,7,4,7,4,5,4,4,4,5,4,0,0,2,0,0,0,0,0,2,0,5,14,11,21,15,17,10,13,13,13,,,-2055.0,,,,,,-6065.0,-4065.0
238,5,3,7,4,5,4,4,4,5,4,0,0,2,0,0,0,0,0,2,0,5,14,22,11,15,17,10,13,27,26,-6025.0,-4070.0,,,,,,,,
239,5,3,7,4,4,4,4,4,5,4,0,0,2,0,0,0,0,0,2,0,25,22,22,11,15,17,10,13,27,26,,,,,-24075.0,-24085.0,-4050.0,-4065.0,,
240,5,3,7,4,4,4,4,4,5,4,0,0,2,0,0,0,0,0,1,0,25,22,12,11,28,22,26,29,18,16,,,,-4055.0,,,,,,
241,5,3,3,4,4,4,4,4,5,4,0,0,2,0,0,0,0,0,1,0,25,12,12,21,28,22,26,29,18,16,,,-48060.0,,,,,,,
242,5,3,3,4,4,4,4,4,4,3,0,0,2,0,0,0,0,0,1,0,15,12,22,21,18,12,16,19,18,16,,,,,,,,,-5090.0,-4080.0
243,5,3,3,4,4,4,4,4,4,3,0,0,2,0,0,0,0,0,1,0,15,12,22,11,18,12,16,19,28,25,,,,,,,,,,
244,6,4,3,4,3,5,4,4,4,3,0,0,2,0,0,0,0,0,1,0,15,12,12,11,18,12,16,19,28,25,-4075.0,-2060.0,,,-4090.0,-4060.0,-4080.0,-4095.0,,
245,6,4,3,4,3,5,4,4,4,3,0,0,2,0,0,0,0,0,0,0,25,29,12,11,22,23,24,21,19,15,,,,-4055.0,,,,,,
246,6,4,3,4,3,5,4,4,4,3,0,0,2,0,0,0,0,0,0,0,25,29,12,21,22,23,24,21,19,15,,,,,,,,,,
247,6,4,3,4,3,5,4,4,2,3,0,0,2,0,1,0,0,0,0,0,15,19,12,21,11,13,14,11,19,15,,,,,,,,,-4095.0,
248,4,4,5,4,3,5,4,4,2,4,0,0,2,0,1,0,0,0,0,0,15,19,12,11,11,13,14,11,27,15,-6075.0,,-4060.0,,,,,,,-2075.0
249,4,7,5,4,3,6,4,4,2,4,0,0,2,0,1,0,0,0,0,0,25,19,28,11,11,13,14,11,27,22,,-24095.0,,,,-4065.0,-4070.0,-4055.0,,
250,4,7,5,4,11,6,4,4,2,4,0,0,2,0,1,0,0,0,0,0,25,19,28,11,11,17,20,23,17,22,,,,-4055.0,-3055.0,,,,,
251,4,7,5,4,11,6,4,4,2,4,3,0,1,0,1,0,0,0,0,0,12,19,19,21,28,17,20,23,17,12,,,,,,,,,,
252,4,7,5,4,11,6,4,4,2,4,3,0,1,0,1,0,0,0,0,0,12,9,19,21,28,7,10,13,17,12,,,,,,,,,,
253,4,6,5,4,4,6,4,4,10,4,3,0,1,0,0,0,0,0,0,0,12,9,19,11,19,7,10,13,17,12,,-6045.0,-25095.0,,-28095.0,-6035.0,,,-2085.0,-24060.0
254,7,6,5,4,4,6,4,4,10,4,3,0,1,0,0,0,0,0,0,0,12,22,27,11,22,13,10,13,17,21,-7060.0,,,,,,-4050.0,-4065.0,,
255,7,6,5,4,4,6,4,4,10,4,3,0,1,0,0,0,0,0,0,0,12,22,27,11,22,13,26,29,17,21,,,,-4055.0,,,,,,
256,7,6,5,4,4,6,4,4,2,4,3,0,0,0,1,0,0,0,0,0,12,22,18,21,11,13,26,29,7,11,,,,,,,,,-28035.0,
257,7,6,5,4,4,6,4,4,2,4,0,0,0,0,1,0,0,0,0,0,5,12,18,21,11,3,16,19,15,11,,,,,,,,,,
258,5,4,5,4,4,7,4,4,2,4,0,0,0,0,1,0,0,0,0,0,5,12,18,11,11,3,16,19,15,11,-6025.0,-6060.0,-4090.0,,,-6015.0,,,,-4055.0
259,5,4,5,4,4,7,4,4,2,4,0,0,0,0,1,0,0,0,0,0,25,27,28,11,11,28,16,19,15,23,,,,,,,-4080.0,-4095.0,,
260,5,4,5,4,4,7,4,4,2,4,0,0,0,0,1,0,0,0,1,0,25,27,28,11,11,28,24,21,4,23,,,,-4055.0,-5055.0,,,,,
261,5,4,5,4,4,7,4,4,2,4,0,1,1,0,1,0,0,0,1,0,25,16,17,21,28,28,24,21,4,13,,,,,,,,,,
262,5,4,5,4,4,7,4,4,2,4,0,1,1,0,1,0,0,0,1,0,15,16,17,21,28,18,14,11,4,13,,,,,,,,,,
263,5,4,5,4,4,5,4,4,2,4,0,1,1,0,0,0,0,0,1,0,15,16,17,11,19,18,14,11,4,13,,,-5085.0,,,-6090.0,,,,-4065.0
264,6,6,5,4,4,5,4,4,9,4,0,1,1,0,0,0,0,0,1,0,15,16,23,11,19,25,14,11,4,26,-4075.0,-5080.0,,,,,-4070.0,-4055.0,-3020.0,
265,6,6,5,4,4,5,4,4,9,4,0,1,1,0,0,0,0,0,1,0,25,16,23,11,19,25,20,23,13,26,,,,-4055.0,-4095.0,,,,,
266,6,6,5,4,4,5,4,4,9,4,0,1,2,0,0,2,0,0,1,0,25,16,12,21,27,13,20,23,13,16,,,,,,,,,,
267,6,6,5,4,4,5,4,4,9,4,0,0,2,0,0,2,0,0,1,0,15,7,12,21,27,13,10,13,13,16,,,,,,,,,,
268,4,4,12,4,4,5,4,4,3,3,0,0,2,0,1,2,0,0,4,0,15,7,12,11,16,13,10,13,0,16,-6075.0,-6035.0,-6060.0,,,,,,-52000.0,-4080.0
269,4,4,12,4,4,7,4,4,3,3,0,0,2,0,1,2,0,0,4,0,25,26,12,11,16,13,10,13,17,25,,,,,,-6065.0,-4050.0,-4065.0,,
270,4,4,12,4,7,7,4,4,3,3,0,0,2,0,1,2,0,0,4,0,25,26,12,11,16,14,26,29,17,25,,,,-4055.0,-5080.0,,,,,
271,4,4,0,4,7,7,4,4,3,3,3,0,0,0,1,2,0,0,4,0,12,26,4,21,24,14,26,29,17,15,,,-8020.0,,,,,,,
272,4,4,0,4,7,7,4,4,3,3,3,3,0,0,1,0,0,0,2,0,12,13,23,21,24,6,16,19,9,15,,,,,,,,,,
273,4,4,0,4,7,4,4,4,3,3,3,3,0,0,1,0,0,0,2,0,12,13,23,11,14,6,16,19,9,15,,,,,,-6030.0,,,,
274,7,4,0,4,4,4,4,4,3,4,3,3,0,0,1,0,0,0,2,0,12,13,23,11,14,10,16,19,9,15,-7060.0,-7065.0,,,-7070.0,,-4080.0,-4095.0,,-2075.0
275,7,4,0,4,4,4,4,4,3,4,3,3,2,0,1,0,0,0,2,0,12,20,11,11,27,10,24,21,9,22,,,,-4055.0,,,,,,
276,7,4,0,4,4,4,4,4,1,4,3,3,2,0,1,0,0,0,2,0,12,20,11,21,27,10,24,21,9,22,,,,,,,,,-4045.0,
277,7,4,0,4,4,4,4,4,1,4,0,0,2,0,1,0,0,0,2,0,5,13,11,21,17,0,14,11,22,12,,,,,,,,,,
278,5,4,0,4,4,4,4,4,1,4,0,0,2,0,1,0,0,0,2,0,5,13,11,11,17,0,14,11,22,12,-6025.0,,,,,,,,,
279,5,4,0,4,4,4,4,4,1,4,0,0,2,0,1,0,0,0,0,0,25,13,11,11,17,0,14,11,14,12,,-4065.0,,,,-4000.0,-4070.0,-4055.0,,-24060.0
280,5,4,7,4,6,4,4,4,1,4,0,0,2,0,1,0,0,0,0,0,25,24,11,11,17,27,20,23,14,21,,,-2055.0,-4055.0,-5085.0,,,,,
281,5,4,7,4,6,4,4,4,1,4,0,0,2,0,1,0,0,0,0,0,25,24,22,21,17,27,20,23,14,21,,,,,,,,,,
282,5,4,7,4,6,4,4,4,1,4,0,0,2,0,1,0,0,0,0,0,15,14,22,21,17,27,10,13,14,11,,,,,,,,,,
283,5,4,7,4,6,4,4,4,4,4,0,0,2,0,1,0,0,0,0,0,15,14,12,11,7,17,10,13,14,11,,,,,,,,,-20070.0,
284,6,3,3,4,2,4,4,4,4,4,0,0,2,0,1,0,0,0,0,0,15,14,12,11,7,17,10,13,21,11,-4075.0,-4070.0,-48060.0,,-7035.0,,-4050.0,-4065.0,,-4055.0
285,6,3,3,4,2,4,4,4,4,4,0,0,2,0,1,0,0,0,0,0,25,22,22,11,23,17,26,29,21,23,,,,-4055.0,,-24085.0,,,,
286,6,3,3,4,2,4,4,4,4,4,0,0,2,0,1,0,0,0,0,0,25,22,22,21,23,22,26,29,11,23,,,,,,,,,,
287,6,3,3,4,2,4,4,4,4,4,0,0,2,0,1,0,0,0,0,0,15,12,12,21,23,22,16,19,11,13,,,,,,,,,,
288,4,3,3,4,2,4,4,4,6,4,0,0,2,0,1,0,0,0,0,0,15,12,12,11,13,12,16,19,11,13,-6075.0,,,,,,,,-44055.0,
289,4,3,3,4,2,4,4,4,6,4,0,0,2,0,1,0,0,0,0,0,25,12,12,11,13,12,16,19,18,13,,,,,,,-4080.0,-4095.0,,-4065.0
290,4,4,3,4,2,5,4,4,6,4,0,0,2,0,1,0,0,0,0,0,25,12,12,11,13,12,24,21,18,26,,-2060.0,,-4055.0,,-4060.0,,,,
291,4,4,5,4,6,5,4,4,6,4,3,0,2,0,1,0,0,0,1,0,12,29,12,21,13,23,24,21,7,26,,,-4060.0,,-3065.0,,,,,
292,4,4,5,4,6,5,4,4,4,4,3,0,2,0,1,0,0,0,1,0,12,29,28,21,26,23,14,11,7,16,,,,,,,,,-7035.0,
293,4,4,5,4,6,5,4,4,4,4,3,0,2,0,1,0,0,0,1,0,12,19,28,11,26,13,14,11,27,16,,,,,,,,,,
294,7,4,5,4,6,5,4,4,4,3,3,0,1,0,1,0,0,0,1,0,12,19,19,11,16,13,14,11,27,16,-7060.0,,,,,,-4070.0,-4055.0,,-4080.0
295,7,7,5,4,4,6,4,4,4,3,3,0,1,0,1,0,0,0,1,0,12,19,19,11,16,13,20,23,27,25,,-24095.0,,-4055.0,-27080.0,-4065.0,,,,
296,7,7,5,4,4,6,4,4,4,3,3,0,1,0,1,0,0,0,0,0,12,19,19,21,20,17,20,23,18,25,,,-25095.0,,,,,,,
297,7,7,5,4,4,6,4,4,4,3,0,0,1,0,1,0,0,0,0,0,5,19,27,21,20,17,10,13,18,15,,,,,,,,,,
298,5,7,5,4,4,6,4,4,10,3,0,0,1,0,0,0,0,0,0,0,5,9,27,11,11,7,10,13,18,15,-6025.0,,,,,,,,-4090.0,
299,5,6,5,4,4,6,4,4,10,3,0,0,0,0,0,0,0,0,0,0,25,9,18,11,11,7,10,13,18,15,,-6045.0,,,,-6035.0,-4050.0,-4065.0,,
300,5,6,5,4,4,6,4,4,10,4,0,0,0,0,0,0,0,0,0,0,25,22,18,11,11,13,26,29,18,15,,,,-4055.0,,,,,,-2075.0
301,5,6,5,4,2,6,4,4,4,4,0,0,0,0,0,0,0,0,0,0,25,22,18,21,11,13,26,29,8,22,,,-4090.0,,-4055.0,,,,-8040.0,
302,5,6,5,4,2,6,4,4,4,4,0,0,0,0,0,0,0,0,0,0,15,22,28,21,29,13,16,19,25,22,,,,,,,,,,
303,5,6,5,4,2,6,4,4,4,4,0,0,0,0,0,0,0,0,0,0,15,12,28,11,29,3,16,19,25,12,,,,,,,,,,
304,6,4,5,4,2,7,4,4,4,4,0,0,1,0,0,0,0,0,0,0,15,12,17,11,19,3,16,19,25,12,-4075.0,-6060.0,,,,-6015.0,-4080.0,-4095.0,,
305,6,4,5,4,2,7,4,4,4,4,0,0,1,0,0,0,0,0,2,0,25,27,17,11,19,28,24,21,13,12,,,,-4055.0,,,,,,-24060.0
306,6,4,5,4,2,7,4,4,4,4,0,0,1,0,0,0,0,0,2,0,25,27,17,21,19,28,24,21,13,21,,,-5085.0,,,,,,,
307,6,4,5,4,5,7,4,4,4,4,0,1,1,0,0,0,0,0,2,0,15,16,23,21,19,28,14,11,13,21,,,,,-2095.0,,,,,
308,4,4,5,4,5,7,4,4,5,4,0,1,1,0,0,0,0,0,2,0,15,16,23,11,25,18,14,11,13,11,-6075.0,,,,,,,,-6065.0,
309,4,4,5,4,5,5,4,4,5,4,0,1,2,0,0,0,0,0,2,0,25,16,12,11,25,18,14,11,27,11,,,,,,-6090.0,-4070.0,-4055.0,,
310,4,6,5,4,5,5,4,4,5,4,0,1,2,0,0,0,0,0,2,0,25,16,12,11,15,25,20,23,27,11,,-5080.0,,-4055.0,,,,,,-4055.0
311,4,6,12,4,5,5,4,4,5,4,3,1,2,0,0,0,0,0,1,0,12,16,12,21,15,25,20,23,18,23,,,-6060.0,,,,,,,
312,4,6,12,4,4,5,4,4,5,4,3,1,2,0,0,2,0,0,1,0,12,16,12,21,15,13,10,13,18,23,,,,,-24075.0,,,,,
313,4,6,12,4,4,5,4,4,4,4,3,0,2,0,0,2,0,0,1,0,12,7,12,11,28,13,10,13,18,13,,,,,,,,,-5090.0,
