,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,reorderPointsAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node1InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,node0InventoriesAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll,rewardsAll
13,3,2,2,3,2,2,2,2,3,2,7,7,3,18,4,7,8,18,6,5,8,19,10,0,9,9,8,0,12,8,,,,,,,,-3090.0,,
14,3,2,2,3,2,2,2,2,3,2,7,7,3,18,12,7,8,8,17,5,8,19,10,0,1,9,8,9,1,8,,,,,,,,,,
15,3,2,2,3,2,2,2,2,3,2,7,10,3,18,12,14,16,8,17,5,8,6,10,0,1,2,0,9,1,8,,,,,,,,,,
16,3,2,2,3,2,2,2,2,3,2,14,10,12,18,12,14,16,8,17,12,1,6,1,0,1,2,0,9,1,1,,,,,,,,,,
17,3,2,2,3,2,2,2,2,3,2,14,10,12,18,12,14,16,17,17,12,1,6,1,0,1,2,0,0,1,1,,,,-3090.0,,-4070.0,-2080.0,,,
18,3,2,2,3,2,2,2,2,3,2,14,10,12,8,12,4,6,17,17,12,1,6,1,9,1,15,8,0,1,1,-4070.0,,,,-3060.0,,,,,
19,3,2,2,3,2,2,2,2,3,2,4,10,12,8,2,4,6,17,17,12,10,6,1,9,12,15,8,0,1,1,,-38050.0,,,,,,,,-3060.0
20,3,2,2,3,2,2,2,2,3,2,4,0,12,8,2,4,6,17,17,2,10,19,1,9,12,15,8,0,1,11,,,-2060.0,,,,,,-4085.0,
21,3,2,2,3,2,2,2,2,3,2,4,0,2,16,2,16,14,17,7,2,10,19,13,1,12,3,0,0,9,11,,,,,,,,,,
22,3,2,2,3,2,2,2,2,3,2,12,0,2,16,12,16,14,17,7,2,2,19,13,1,2,3,0,0,9,11,,,,,,,,-1085.0,,
23,3,2,2,3,2,2,2,2,3,2,12,13,2,16,12,16,14,7,7,12,2,6,13,1,2,3,0,9,9,1,,,,,,,,,,
24,3,2,2,3,2,2,2,2,3,2,12,13,13,16,12,16,14,7,14,12,2,6,2,1,2,3,0,9,2,1,,,,-4080.0,-4060.0,-5080.0,-2070.0,,,
25,3,2,2,3,2,2,2,2,3,2,12,13,13,6,2,6,4,7,14,12,2,6,2,11,13,10,13,9,2,1,,,,,,,,,,
26,3,2,2,3,2,2,2,2,3,2,12,13,13,6,2,6,4,16,14,12,2,6,2,11,13,10,13,0,2,1,-5060.0,,-3065.0,,,,,,,-3060.0
27,3,2,2,3,2,2,2,2,3,2,2,13,3,6,2,6,4,16,14,2,11,6,13,11,13,10,13,0,2,11,,-8065.0,,,,,,,-5070.0,
28,3,2,2,3,2,2,2,2,3,2,2,3,3,16,13,13,17,16,4,2,11,17,13,1,2,3,0,0,11,11,,,,,,,,-1080.0,,
29,3,2,2,3,2,2,2,2,3,2,2,3,3,16,13,13,17,6,4,2,11,17,13,1,2,3,0,10,11,11,,,,,,,,,,
30,3,2,2,3,2,2,2,2,3,2,13,3,12,16,13,13,17,6,4,12,0,17,4,1,2,3,0,10,11,1,,,,,-3065.0,,-1085.0,,,
31,3,2,2,3,2,2,2,2,3,2,13,15,12,16,3,13,7,6,13,12,0,5,4,1,11,3,8,10,2,1,,,,,,-4065.0,,,,
32,3,2,2,3,2,2,2,2,3,2,13,15,12,16,3,3,7,16,13,12,0,5,4,1,11,17,8,0,2,1,,,,-4080.0,,,,,-5065.0,
33,3,2,2,3,2,2,2,2,3,2,13,15,12,6,3,3,7,16,3,12,0,5,4,11,11,17,8,0,12,1,-2065.0,,-6060.0,,,,,,,
34,3,2,2,3,2,2,2,2,3,2,3,15,2,6,11,3,15,16,3,12,10,5,16,11,3,17,0,0,12,1,,,,,,,,-2080.0,,-2060.0
35,3,2,2,3,2,2,2,2,3,2,3,15,2,6,11,16,15,6,3,2,10,5,16,11,3,4,0,11,12,11,,-6075.0,,,,,,,,
36,3,2,2,3,2,2,2,2,3,2,3,5,2,16,11,16,15,6,13,2,10,13,16,1,3,4,0,11,2,11,,,,,,,,,,
37,3,2,2,3,2,2,2,2,3,2,12,5,15,16,11,16,15,6,13,2,1,13,3,1,3,4,0,11,2,11,,,,,,-6080.0,-2075.0,,,
38,3,2,2,3,3,2,2,2,3,2,12,5,15,16,11,6,5,16,13,12,1,13,3,1,3,11,11,1,2,1,-4060.0,,,,-5055.0,,,,,
39,3,2,2,3,3,2,2,2,3,2,2,15,15,16,1,6,5,16,13,12,12,3,3,1,16,11,11,1,2,1,,,,-4080.0,,,,,,
40,3,2,2,3,3,2,2,2,3,2,2,15,15,6,1,6,5,16,13,12,12,3,3,11,16,11,11,1,2,1,,,-5075.0,,,,,,,
41,3,2,2,3,3,2,2,2,3,2,2,15,5,6,1,13,16,16,13,12,12,3,11,11,16,4,0,1,2,1,,-4075.0,,,,,,,-4065.0,-3060.0
42,3,2,2,3,3,2,2,2,3,2,13,5,5,6,15,13,16,16,3,2,1,13,11,11,2,4,0,1,12,11,,,,,,,,-3080.0,,
43,3,2,2,3,2,2,2,2,3,2,13,5,5,16,15,13,16,6,3,2,1,13,11,1,2,4,0,11,12,11,,,,,-5075.0,,,,,
44,3,2,2,3,2,2,2,2,3,2,13,5,12,16,5,13,16,6,3,2,1,13,4,1,10,4,0,11,12,11,,,,,,-6065.0,-2080.0,,,
45,3,2,2,3,2,2,2,2,3,2,13,14,12,16,5,3,6,6,13,12,1,4,4,1,10,17,8,11,2,1,-4065.0,,,-4080.0,,,,,,
46,3,2,2,3,2,2,2,2,3,2,3,14,12,6,5,3,6,16,13,12,10,4,4,11,10,17,8,1,2,1,,,,,,,,,,
47,3,2,2,3,2,2,2,2,3,2,3,14,12,6,12,3,6,16,13,12,10,4,4,11,3,17,8,1,2,1,,,,,,,,,,
48,3,2,2,3,2,2,2,2,3,2,3,14,12,6,12,16,14,16,13,12,10,4,4,11,3,4,0,1,2,1,,-5070.0,-6060.0,,,,,,-5065.0,-2060.0
49,3,2,2,3,2,2,2,2,3,2,12,4,2,16,12,16,14,16,3,2,1,15,16,1,3,4,0,1,12,11,,,,,,,,,,
50,3,2,2,3,2,2,2,2,3,2,12,4,2,16,12,16,14,16,3,2,1,15,16,1,3,4,0,1,12,11,,,,,,,,,,
51,3,2,2,3,2,2,2,2,3,2,12,4,2,16,12,16,14,16,3,2,1,15,16,1,3,4,0,1,12,11,,,,-4080.0,-4060.0,-6080.0,-2070.0,-2080.0,,
52,3,2,2,3,2,2,2,2,3,2,12,14,15,6,2,6,4,6,13,12,1,5,3,11,14,11,13,11,2,1,-3060.0,,,,,,,,,
53,3,2,2,3,2,2,2,2,3,2,2,14,15,6,2,6,4,6,13,12,11,5,3,11,14,11,13,11,2,1,,,,,,,,,,
54,3,2,2,3,2,2,2,2,3,2,2,14,15,6,2,6,4,6,13,12,11,5,3,11,14,11,13,11,2,1,,,,,,,,,,
55,3,2,2,3,2,2,2,2,3,2,2,14,15,16,13,13,17,16,13,12,11,5,3,1,3,4,0,1,2,1,,-7070.0,,,,,,,-5065.0,
56,3,2,2,3,2,2,2,2,3,2,12,4,15,16,13,13,17,16,3,12,1,15,3,1,3,4,0,1,12,1,,,-5075.0,,,,,,,
57,3,2,2,3,2,2,2,2,3,2,12,4,5,16,13,13,17,16,3,12,1,15,11,1,3,4,0,1,12,1,-4060.0,,,,,-6065.0,,,,-2060.0
58,3,2,2,3,2,2,2,2,3,2,2,4,5,16,13,3,17,16,3,2,12,15,11,1,3,17,0,1,12,11,,,,-4080.0,-5065.0,,-2085.0,-2080.0,,
59,3,2,2,3,2,2,2,2,3,2,2,15,5,6,3,3,7,6,13,2,12,4,11,11,12,17,8,11,2,11,,,,,,,,,,
60,3,2,2,3,2,2,2,2,3,2,2,15,12,6,3,3,7,6,13,2,12,4,4,11,12,17,8,11,2,11,,,,,,,,,,
61,3,2,2,3,2,2,2,2,3,2,13,15,12,6,3,16,7,6,13,12,1,4,4,11,12,4,8,11,2,1,,,,,,,,,,
62,3,2,2,3,2,2,2,2,3,2,13,15,12,16,13,16,15,16,13,12,1,4,4,1,2,4,0,1,2,1,,-6075.0,,,,,,,-4065.0,
63,3,2,2,3,2,2,2,2,3,2,13,5,12,16,13,16,15,16,3,12,1,13,4,1,2,4,0,1,12,1,,,-6060.0,,,-5080.0,,-3080.0,,
64,3,2,2,3,2,2,2,2,3,2,13,5,2,16,13,6,15,6,3,12,1,13,16,1,2,11,0,11,12,1,,,,-3080.0,-4065.0,,-1075.0,,,-3060.0
65,3,2,2,3,2,2,2,2,3,2,13,5,2,6,3,6,5,6,3,2,1,13,16,11,12,11,11,11,12,11,-3065.0,,,,,,,,,
66,3,2,2,3,2,2,2,2,3,2,3,15,2,6,3,6,5,6,13,2,10,3,16,11,12,11,11,11,2,11,,,,,,,,,,
67,3,2,2,3,2,2,2,2,3,2,3,15,15,6,3,13,5,16,13,2,10,3,3,11,12,4,11,1,2,11,,,,,,,,,,
68,3,2,2,3,2,2,2,2,3,2,3,15,15,16,12,13,16,16,13,12,10,3,3,1,3,4,0,1,2,1,,-5075.0,,,,-6065.0,,,-5065.0,
69,3,2,2,3,2,2,2,2,3,2,12,5,15,16,12,3,16,16,3,12,1,14,3,1,3,17,0,1,12,1,,,-5075.0,,,,,,,
70,3,2,2,3,3,2,2,2,3,2,12,5,5,16,12,3,16,16,3,12,1,14,11,1,3,17,0,1,12,1,,,,-4080.0,-5060.0,,-1080.0,-3080.0,,
71,3,2,2,3,3,2,2,2,3,2,12,5,5,6,2,3,6,6,3,12,1,14,11,11,14,17,8,11,12,1,-3060.0,,,,,,,,,-3060.0
72,3,2,2,3,3,2,2,2,3,2,2,15,5,6,2,16,6,6,13,2,11,4,11,11,14,4,8,11,2,11,,,,,,,,,,
73,3,2,2,3,3,2,2,2,3,2,2,15,12,6,2,16,6,6,13,2,11,4,4,11,14,4,8,11,2,11,,,,,,,,,,
74,3,2,2,3,3,2,2,2,3,2,2,15,12,16,13,16,14,16,13,2,11,4,4,1,3,4,0,1,2,11,,,,,,-6080.0,,,,
75,3,2,2,3,3,2,2,2,3,2,12,15,12,16,13,6,14,16,13,12,1,4,4,1,3,11,0,1,2,1,,,,,,,,,-5065.0,
76,3,2,2,3,2,2,2,2,3,2,12,15,12,16,13,6,14,16,3,12,1,4,4,1,3,11,0,1,12,1,,-6075.0,-6060.0,,-5065.0,,-2070.0,,,
77,3,2,2,3,2,2,2,2,3,2,12,5,2,16,3,6,4,16,3,12,1,13,16,1,12,11,13,1,12,1,-3060.0,,,,,,,-3080.0,,
78,3,2,2,3,2,2,2,2,3,2,2,5,2,16,3,13,4,6,3,12,11,13,16,1,12,4,13,11,12,1,,,,-3080.0,,,,,,-2060.0
79,3,2,2,3,2,2,2,2,3,2,2,5,2,6,3,13,4,6,13,2,11,13,16,11,12,4,13,11,2,11,,,,,,,,,,
80,3,2,2,3,2,2,2,2,3,2,2,15,15,6,13,13,17,6,13,2,11,3,3,11,2,4,0,11,2,11,,,,,,,,,,
81,3,2,2,3,2,2,2,2,3,2,12,15,15,6,13,13,17,16,13,2,1,3,3,11,2,4,0,1,2,11,,,,,,-6065.0,,,-5065.0,
82,3,2,2,3,2,2,2,2,3,2,12,15,15,16,13,3,17,16,3,12,1,3,3,1,2,17,0,1,12,1,-4060.0,,-5075.0,,,,,-3080.0,,
83,3,2,2,3,2,2,2,2,3,2,2,15,5,16,13,3,17,6,3,12,12,3,11,1,2,17,0,11,12,1,,,,,-4065.0,,-1085.0,,,
84,3,2,2,3,2,2,2,2,3,2,2,15,5,16,3,3,7,6,3,12,12,3,11,1,12,17,8,11,12,1,,-4075.0,,-3080.0,,,,,,
85,3,2,2,3,2,2,2,2,3,2,2,5,5,6,3,16,7,6,13,12,12,13,11,11,12,4,8,11,2,1,,,,,,,,,,-3060.0
86,3,2,2,3,2,2,2,2,3,2,13,5,12,6,3,16,7,16,13,2,1,13,4,11,12,4,8,1,2,11,,,,,,,,,,
87,3,2,2,3,2,2,2,2,3,2,13,5,12,6,12,16,15,16,13,2,1,13,4,11,3,4,0,1,2,11,,,,,,,,,,
88,3,2,2,3,2,2,2,2,3,2,13,14,12,16,12,16,15,16,13,2,1,4,4,1,3,4,0,1,2,11,,,,,,-5080.0,,-2080.0,-5065.0,
89,3,2,2,3,2,2,2,2,3,2,13,14,12,16,12,6,15,6,3,12,1,4,4,1,3,11,0,11,12,1,,,-6060.0,,,,-1075.0,,,
90,3,2,2,3,3,2,2,2,3,2,13,14,2,16,12,6,5,6,3,12,1,4,16,1,3,11,11,11,12,1,-3065.0,-6070.0,,,-5060.0,,,,,
91,3,2,2,3,3,2,2,2,3,2,3,4,2,16,2,6,5,6,3,12,10,15,16,1,14,11,11,11,12,1,,,,,,,,,,
92,3,2,2,3,3,2,2,2,3,2,3,4,2,16,2,13,5,16,13,12,10,15,16,1,14,4,11,1,2,1,,,,-3080.0,,,,,,-3060.0
93,3,2,2,3,3,2,2,2,3,2,3,4,15,6,2,13,16,16,13,2,10,15,3,11,14,4,0,1,2,11,,,,,,,,,,
94,3,2,2,3,3,2,2,2,3,2,12,14,15,6,13,13,16,16,13,2,1,5,3,11,3,4,0,1,2,11,,,,,,-6065.0,,-3080.0,,
95,3,2,2,3,3,2,2,2,3,2,12,14,15,6,13,3,16,6,13,2,1,5,3,11,3,17,0,11,2,11,,,,,,,,,-4065.0,
96,3,2,2,3,2,2,2,2,3,2,12,14,15,16,13,3,16,6,3,12,1,5,3,1,3,17,0,11,12,1,,-7070.0,-4075.0,,-5065.0,,-1080.0,,,
97,3,2,2,3,2,2,2,2,3,2,12,4,5,16,3,3,6,6,3,12,1,15,11,1,12,17,8,11,12,1,-4060.0,,,,,,,,,
98,3,2,2,3,2,2,2,2,3,2,2,4,5,16,3,16,6,16,3,12,12,15,11,1,12,4,8,1,12,1,,,,-3080.0,,,,,,
99,3,2,2,3,2,2,2,2,3,2,2,4,5,6,3,16,6,16,13,12,12,15,11,11,12,4,8,1,2,1,,,,,,,,,,
100,3,2,2,3,2,2,2,2,3,2,2,15,12,6,13,16,14,16,13,12,12,4,4,11,2,4,0,1,2,1,,,,,,-5080.0,,-3080.0,,-2060.0
101,3,2,2,3,2,2,2,2,3,2,13,15,12,6,13,6,14,6,13,2,1,4,4,11,2,11,0,11,2,11,,,,,,,-2070.0,,,
102,3,2,2,3,2,2,2,2,3,2,13,15,12,16,13,6,4,6,13,2,1,4,4,1,2,11,13,11,2,11,,,,,-4065.0,,,,-5065.0,
103,3,2,2,3,2,2,2,2,3,2,13,15,12,16,3,6,4,6,3,2,1,4,4,1,12,11,13,11,12,11,-4065.0,-6075.0,-6060.0,,,,,,,
104,3,2,2,3,2,2,2,2,3,2,3,5,2,16,3,13,4,16,3,12,10,13,16,1,12,4,13,1,12,1,,,,,,,,,,
105,3,2,2,3,2,2,2,2,3,2,3,5,2,16,3,13,17,16,3,12,10,13,16,1,12,4,0,1,12,1,,,,-4080.0,,-5065.0,,,,
106,3,2,2,3,2,2,2,2,3,2,3,5,2,6,12,3,17,16,13,12,10,13,16,11,3,17,0,1,2,1,,,,,,,,,,
107,3,2,2,3,2,2,2,2,3,2,12,15,15,6,12,3,17,16,13,12,1,3,3,11,3,17,0,1,2,1,,,,,,,-2085.0,-3080.0,,-3060.0
108,3,2,2,3,2,2,2,2,3,2,12,15,15,6,12,3,7,6,13,2,1,3,3,11,3,17,8,11,2,11,,,,,,,,,,
109,3,2,2,3,2,2,2,2,3,2,12,15,15,16,12,16,7,6,13,2,1,3,3,1,3,4,8,11,2,11,,-4075.0,-5075.0,,,,,,-4065.0,
110,3,2,2,3,2,2,2,2,3,2,12,5,5,16,12,16,7,6,3,2,1,13,11,1,3,4,8,11,12,11,,,,,-4060.0,-6080.0,,,,
111,3,2,2,3,2,2,2,2,3,2,12,5,5,16,2,6,15,16,3,12,1,13,11,1,14,11,0,1,12,1,-4060.0,,,,,,,,,
112,3,2,2,3,2,2,2,2,3,2,2,5,5,16,2,6,15,16,3,12,12,13,11,1,14,11,0,1,12,1,,,,-3080.0,,,,,,-3060.0
113,3,2,2,3,2,2,2,2,3,2,2,14,12,6,2,6,15,16,13,2,12,4,4,11,14,11,0,1,2,11,,,,,,,,,,
114,3,2,2,3,2,2,2,2,3,2,2,14,12,6,13,13,15,16,13,2,12,4,4,11,3,4,0,1,2,11,,,,,,,-2075.0,,-4065.0,
115,3,2,2,3,2,2,2,2,3,2,13,14,12,6,13,13,5,16,3,2,1,4,4,11,3,4,11,1,12,11,,-5070.0,,,,,,-3080.0,,
116,3,2,2,3,2,2,2,2,3,2,13,4,12,16,13,13,5,6,3,12,1,15,4,1,3,4,11,11,12,1,,,,,-5065.0,-6065.0,,,,
117,3,2,2,3,2,2,2,2,3,2,13,4,12,16,3,3,5,6,3,12,1,15,4,1,12,17,11,11,12,1,-4065.0,,-6060.0,,,,,,,
118,3,2,2,3,2,2,2,2,3,2,3,4,2,16,3,3,16,6,13,12,10,15,16,1,12,17,0,11,2,1,,,,-4080.0,,,,,,
119,3,2,2,3,2,2,2,2,3,2,3,14,2,6,3,3,16,16,13,12,10,5,16,11,12,17,0,1,2,1,,,,,,,,,,-2060.0
120,3,2,2,3,2,2,2,2,3,2,3,14,2,6,13,16,16,16,13,2,10,5,16,11,2,4,0,1,2,11,,,,,,,-1080.0,,-5065.0,
121,3,2,2,3,2,2,2,2,3,2,12,14,15,6,13,16,6,16,3,2,1,5,3,11,2,4,8,1,12,11,,-7070.0,,,,,,,,
122,3,2,2,3,2,2,2,2,3,2,12,4,15,16,13,16,6,16,3,2,1,15,3,1,2,4,8,1,12,11,,,,,,,,-3080.0,,
123,3,2,2,3,2,2,2,2,3,2,12,4,15,16,13,16,6,6,3,12,1,15,3,1,2,4,8,11,12,1,-4060.0,,-5075.0,,-4065.0,,,,,
124,3,2,2,3,2,2,2,2,3,2,2,4,5,16,3,16,14,6,13,12,12,15,11,1,12,4,0,11,2,1,,,,,,-5080.0,,,,
125,3,2,2,3,2,2,2,2,3,2,2,15,5,16,3,6,14,6,13,12,12,4,11,1,12,11,0,11,2,1,,,,-4080.0,,,,,,
126,3,2,2,3,2,2,2,2,3,2,2,15,5,6,3,6,14,16,13,12,12,4,11,11,12,11,0,1,2,1,,,,,,,,,,-3060.0
127,3,2,2,3,2,2,2,2,3,2,13,15,12,6,12,6,14,16,13,2,1,4,4,11,3,11,0,1,2,11,,,,,,,-1070.0,,,
128,3,2,2,3,2,2,2,2,3,2,13,15,12,6,12,13,4,16,13,2,1,4,4,11,3,4,13,1,2,11,,,,,,,,-3080.0,,
129,3,2,2,3,2,2,2,2,3,2,13,15,12,16,12,13,4,6,13,2,1,4,4,1,3,4,13,11,2,11,-4065.0,-6075.0,,,-4060.0,-6065.0,,,-5065.0,
130,3,2,2,3,2,2,2,2,3,2,3,5,12,16,2,3,4,6,3,12,10,13,4,1,14,17,13,11,12,1,,,,,,,,,,
131,3,2,2,3,2,2,2,2,3,2,3,5,12,16,2,3,17,6,3,12,10,13,4,1,14,17,0,11,12,1,,,,-3080.0,,,,,,
132,3,2,2,3,2,2,2,2,3,2,3,5,12,6,2,3,17,16,3,12,10,13,4,11,14,17,0,1,12,1,,,-6060.0,,,,,,,
133,3,2,2,3,2,2,2,2,3,2,12,15,2,6,13,16,17,16,13,12,1,3,16,11,3,4,0,1,2,1,,,,,,,-2085.0,,,
134,3,2,2,3,2,2,2,2,3,2,12,15,2,6,13,16,7,16,13,12,1,3,16,11,3,4,8,1,2,1,,,,,,,,,,-3060.0
135,3,2,2,3,2,2,2,2,3,2,12,15,2,16,13,16,7,16,13,2,1,3,16,1,3,4,8,1,2,11,-4060.0,-5075.0,,,,-6080.0,,-2080.0,,
136,3,2,2,3,2,2,2,2,3,2,2,5,15,16,13,6,7,6,13,2,12,14,3,1,3,11,8,11,2,11,,,,,-5065.0,,,,-4065.0,
137,3,2,2,3,2,2,2,2,3,2,2,5,15,16,3,6,15,6,3,2,12,14,3,1,12,11,0,11,12,11,,,,-3080.0,,,,,,
138,3,2,2,3,2,2,2,2,3,2,2,5,15,6,3,6,15,6,3,12,12,14,3,11,12,11,0,11,12,1,,,-5075.0,,,,,,,
139,3,2,2,3,2,2,2,2,3,2,13,15,5,6,3,13,15,16,3,12,1,4,11,11,12,4,0,1,12,1,,,,,,,,,,
140,3,2,2,3,2,2,2,2,3,2,13,15,5,6,13,13,15,16,13,12,1,4,11,11,2,4,0,1,2,1,,,,,,,-1075.0,-3080.0,,
141,3,2,2,3,2,2,2,2,3,2,13,15,5,16,13,13,5,6,13,12,1,4,11,1,2,4,11,11,2,1,-3065.0,,,,,,,,-5065.0,
142,3,2,2,3,2,2,2,2,3,2,3,15,12,16,13,13,5,6,3,12,10,4,4,1,2,4,11,11,12,1,,,,,-4065.0,,,,,-3060.0
143,3,2,2,3,2,2,2,2,3,2,3,15,12,16,3,13,5,6,3,2,10,4,4,1,12,4,11,11,12,11,,-5075.0,,-4080.0,,-6065.0,,,,
144,3,2,2,3,2,2,2,2,3,2,3,5,12,6,3,3,16,16,3,2,10,13,4,11,12,17,0,1,12,11,,,,,,,,,,
145,3,2,2,3,2,2,2,2,3,2,12,5,12,6,3,3,16,16,13,2,1,13,4,11,12,17,0,1,2,11,,,-5060.0,,,,,,,
146,3,2,2,3,2,2,2,2,3,2,12,5,2,6,12,3,16,16,13,12,1,13,16,11,3,17,0,1,2,1,,,,,,,,,-5065.0,
147,3,2,2,3,2,2,2,2,3,2,12,14,2,16,12,16,16,16,3,12,1,4,16,1,3,4,0,1,12,1,-4060.0,,,,,,-1080.0,-3080.0,,
148,3,2,2,3,2,2,2,2,3,2,2,14,2,16,12,16,6,6,3,12,12,4,16,1,3,4,8,11,12,1,,,,,,,,,,-3060.0
149,3,2,2,3,3,2,2,2,3,2,2,14,15,16,12,16,6,6,3,2,12,4,3,1,3,4,8,11,12,11,,,,,-5060.0,,,,,
150,3,2,2,3,3,2,2,2,3,2,2,14,15,16,2,16,6,6,13,2,12,4,3,1,14,4,8,11,2,11,,-5070.0,,-3080.0,,,,,,
151,3,2,2,3,3,2,2,2,3,2,13,4,15,6,2,16,14,16,13,2,1,15,3,11,14,4,0,1,2,11,,,,,,,,,,
152,3,2,2,3,3,2,2,2,3,2,13,4,15,6,2,16,14,16,13,12,1,15,3,11,14,4,0,1,2,1,,,-4075.0,,,-6080.0,,,,
153,3,2,2,3,3,2,2,2,3,2,13,4,5,6,13,6,14,16,13,12,1,15,11,11,3,11,0,1,2,1,,,,,,,,,,
154,3,2,2,3,3,2,2,2,3,2,13,14,5,16,13,6,14,16,13,12,1,5,11,1,3,11,0,1,2,1,,,,,,,-2070.0,-2080.0,-5065.0,-2060.0
155,3,2,2,3,3,2,2,2,3,2,13,14,5,16,13,6,4,6,3,2,1,5,11,1,3,11,13,11,12,11,-4065.0,,,,,,,,,
156,3,2,2,3,2,2,2,2,3,2,3,14,12,16,13,13,4,6,3,2,10,5,4,1,3,4,13,11,12,11,,-7070.0,,,-5065.0,,,,,
157,3,2,2,3,2,2,2,2,3,2,3,4,12,16,3,13,4,6,3,2,10,15,4,1,12,4,13,11,12,11,,,,,,,,,,
158,3,2,2,3,2,2,2,2,3,2,3,4,12,16,3,13,17,16,13,12,10,15,4,1,12,4,0,1,2,1,,,,-3080.0,,,,,,
159,3,2,2,3,2,2,2,2,3,2,12,4,12,6,3,13,17,16,13,12,1,15,4,11,12,4,0,1,2,1,,,-5060.0,,,,,,,
160,3,2,2,3,2,2,2,2,3,2,12,15,2,6,13,13,17,16,13,12,1,4,16,11,2,4,0,1,2,1,,,,,,-5065.0,,-2080.0,-4065.0,
161,3,2,2,3,2,2,2,2,3,2,12,15,2,6,13,3,17,6,3,12,1,4,16,11,2,17,0,11,12,1,-3060.0,,,,,,,,,
162,3,2,2,3,2,2,2,2,3,2,2,15,2,16,13,3,17,6,3,12,11,4,16,1,2,17,0,11,12,1,,,,,,,-2085.0,,,-2060.0
163,3,2,2,3,2,2,2,2,3,2,2,15,15,16,13,3,7,6,3,2,11,4,3,1,2,17,8,11,12,11,,-6075.0,,,-4065.0,,,,,
164,3,2,2,3,2,2,2,2,3,2,2,5,15,16,3,16,7,16,13,2,11,13,3,1,12,4,8,1,2,11,,,,-4080.0,,,,,,
165,3,2,2,3,2,2,2,2,3,2,12,5,15,6,3,16,7,16,13,2,1,13,3,11,12,4,8,1,2,11,,,-4075.0,,,,,,-4065.0,
